year,month,month_num,date,nationality,female,male,undefined,total
2012,Marzo,3,3/1/2012,Republica CentroÁfricana,0,4,0,4
2012,Marzo,3,3/1/2012,Federacion de Rusia,176,249,0,425
2012,Marzo,3,3/1/2012,Republica Dominicana,320,462,0,782
2012,Marzo,3,3/1/2012,Rumania,46,95,0,141
2012,Marzo,3,3/1/2012,San Cristobal y Nevis,0,2,0,2
2012,Marzo,3,3/1/2012,San Marino,0,1,0,1
2012,Marzo,3,3/1/2012,San  Vicente y las Granadinas,1,2,0,3
2012,Marzo,3,3/1/2012,Santa Lucia,5,11,0,16
2012,Marzo,3,3/1/2012,Santa Sede/Ciudad del Vaticano,0,1,0,1
2012,Marzo,3,3/1/2012,Senegal,1,2,0,3
2012,Marzo,3,3/1/2012,Serbia,16,20,0,36
2012,Marzo,3,3/1/2012,Sierra Leona,0,1,0,1
2012,Marzo,3,3/1/2012,Singapur,13,17,0,30
2012,Marzo,3,3/1/2012,Republica Árabe Siria,1,4,0,5
2012,Marzo,3,3/1/2012,Sri Lanka,0,1,0,1
2012,Marzo,3,3/1/2012,Sudafrica,39,91,0,130
2012,Marzo,3,3/1/2012,Sudan,0,1,0,1
2012,Marzo,3,3/1/2012,Suecia,177,327,0,504
2012,Marzo,3,3/1/2012,Suiza,329,646,0,975
2012,Marzo,3,3/1/2012,Surinam,6,19,0,25
2012,Marzo,3,3/1/2012,Suazilandia,1,0,0,1
2012,Marzo,3,3/1/2012,Taiwan,23,61,0,84
2012,Marzo,3,3/1/2012,Republica de Tayikistan,1,0,0,1
2012,Marzo,3,3/1/2012,Tailandia,5,2,0,7
2012,Marzo,3,3/1/2012,Territorio Antartico Britanico/Territorio Britanico de Ultramar,1,4,0,5
2012,Marzo,3,3/1/2012,Tanzania,2,1,0,3
2012,Marzo,3,3/1/2012,Togo,0,1,0,1
2012,Marzo,3,3/1/2012,Trinidad y Tobago,27,106,0,133
2012,Marzo,3,3/1/2012,Tunez,1,6,0,7
2012,Marzo,3,3/1/2012,Turquia,22,95,0,117
2012,Marzo,3,3/1/2012,Ucrania,29,30,0,59
2012,Marzo,3,3/1/2012,Uganda,1,4,0,5
2012,Marzo,3,3/1/2012,Uruguay,335,492,0,827
2012,Marzo,3,3/1/2012,Uzbekistan,2,0,0,2
2012,Marzo,3,3/1/2012,Venezuela,7666,10026,0,17692
2012,Marzo,3,3/1/2012,Vietnam,2,2,0,4
2012,Marzo,3,3/1/2012,Yugoslavia,1,0,0,1
2012,Marzo,3,3/1/2012,Zambia,0,1,0,1
2012,Marzo,3,3/1/2012,Zimbabue,1,3,0,4
2012,Abril,4,4/1/2012,Albania,3,4,0,7
2012,Abril,4,4/1/2012,Alemania,943,1748,0,2691
2012,Abril,4,4/1/2012,Andorra,1,7,0,8
2012,Abril,4,4/1/2012,Angola,0,2,0,2
2012,Abril,4,4/1/2012,Antigua y Barbuda,2,2,0,4
2012,Abril,4,4/1/2012,Paises Bajos,855,1436,0,2291
2012,Abril,4,4/1/2012,Arabia Saudita,0,5,0,5
2012,Abril,4,4/1/2012,Argelia,1,3,0,4
2012,Abril,4,4/1/2012,Argentina,4095,5380,0,9475
2012,Abril,4,4/1/2012,Republica de Armenia,1,1,0,2
2012,Abril,4,4/1/2012,Aruba,1,2,0,3
2012,Abril,4,4/1/2012,Australia,280,501,0,781
2012,Abril,4,4/1/2012,Austria,89,194,0,283
2012,Abril,4,4/1/2012,Azerbaiyan,1,2,0,3
2012,Abril,4,4/1/2012,Bahamas,3,15,0,18
2012,Abril,4,4/1/2012,Bangladesh,0,3,0,3
2012,Abril,4,4/1/2012,Barbados,12,12,0,24
2012,Abril,4,4/1/2012,Republica de Belarus,1,3,0,4
2012,Abril,4,4/1/2012,Belgica,101,292,0,393
2012,Abril,4,4/1/2012,Belice,5,13,0,18
2012,Abril,4,4/1/2012,Bolivia,325,469,0,794
2012,Abril,4,4/1/2012,Bosnia y Herzegovina,0,2,0,2
2012,Abril,4,4/1/2012,Brasil,2837,4315,0,7152
2012,Abril,4,4/1/2012,Bulgaria,8,9,0,17
2012,Abril,4,4/1/2012,Burkina Faso,0,1,0,1
2012,Abril,4,4/1/2012,Islas Caiman/Territorio Britanico de Ultramar,0,2,0,2
2012,Abril,4,4/1/2012,Camerun,0,2,0,2
2012,Abril,4,4/1/2012,Canada,1032,1878,0,2910
2012,Abril,4,4/1/2012,España,2055,4803,0,6858
2012,Abril,4,4/1/2012,Republica Democratica del Congo,1,1,0,2
2012,Abril,4,4/1/2012,Republica de Corea,186,444,0,630
2012,Abril,4,4/1/2012,Costa de Marfil,0,2,0,2
2012,Abril,4,4/1/2012,Costa Rica,858,1106,0,1964
2012,Abril,4,4/1/2012,Croacia,6,45,0,51
2012,Abril,4,4/1/2012,Cuba,122,259,0,381
2012,Abril,4,4/1/2012,Curazao,1,6,0,7
2012,Abril,4,4/1/2012,Republica Checa,31,31,0,62
2012,Abril,4,4/1/2012,Chile,2254,3484,0,5738
2012,Abril,4,4/1/2012,China,169,550,0,719
2012,Abril,4,4/1/2012,Chipre,3,3,0,6
2012,Abril,4,4/1/2012,Dinamarca,61,151,0,212
2012,Abril,4,4/1/2012,Dominica,4,12,0,16
2012,Abril,4,4/1/2012,Ecuador,3324,4804,0,8128
2012,Abril,4,4/1/2012,Egipto,4,17,0,21
2012,Abril,4,4/1/2012,El Salvador,404,627,0,1031
2012,Abril,4,4/1/2012,Emiratos Árabes,0,7,0,7
2012,Abril,4,4/1/2012,Eslovaquia,19,32,0,51
2012,Abril,4,4/1/2012,Eslovenia,9,39,0,48
2012,Abril,4,4/1/2012,Estados Unidos de America,7245,15879,0,23124
2012,Abril,4,4/1/2012,Estonia,5,5,0,10
2012,Abril,4,4/1/2012,Etiopia,0,3,0,3
2012,Abril,4,4/1/2012,Filipinas,16,127,0,143
2012,Abril,4,4/1/2012,Finlandia,41,78,0,119
2012,Abril,4,4/1/2012,Francia,1027,1917,0,2944
2012,Abril,4,4/1/2012,Georgia,0,1,0,1
2012,Abril,4,4/1/2012,Granada,3,8,0,11
2012,Abril,4,4/1/2012,Grecia,8,51,0,59
2012,Abril,4,4/1/2012,Guatemala,232,520,0,752
2012,Abril,4,4/1/2012,Guyana,6,15,0,21
2012,Abril,4,4/1/2012,Guinea,1,1,0,2
2012,Abril,4,4/1/2012,Guayana Francesa/Departamento de Ultramar Frances,0,1,0,1
2012,Abril,4,4/1/2012,Haiti,8,27,0,35
2012,Abril,4,4/1/2012,Honduras,163,262,0,425
2012,Abril,4,4/1/2012,Hungria,11,26,0,37
2012,Abril,4,4/1/2012,India,37,241,0,278
2012,Abril,4,4/1/2012,Indonesia,7,87,0,94
2012,Abril,4,4/1/2012,Iran,2,14,0,16
2012,Abril,4,4/1/2012,Republica de Irlanda,51,118,0,169
2012,Abril,4,4/1/2012,Islandia,4,3,0,7
2012,Abril,4,4/1/2012,Isla de Man,91,240,0,331
2012,Abril,4,4/1/2012,Isla Johnston,0,2,0,2
2012,Abril,4,4/1/2012,Israel,123,644,0,767
2012,Abril,4,4/1/2012,Islas Aland/Provincia de Finlandia,0,1,0,1
2012,Abril,4,4/1/2012,Italia,415,1595,0,2010
2012,Abril,4,4/1/2012,Jamaica,21,37,0,58
2012,Abril,4,4/1/2012,Japon,142,449,0,591
2012,Abril,4,4/1/2012,Jordania,2,1,0,3
2012,Abril,4,4/1/2012,Kazajistan,2,3,0,5
2012,Abril,4,4/1/2012,Kenia,0,8,0,8
2012,Abril,4,4/1/2012,Kirguistan,0,1,0,1
2012,Abril,4,4/1/2012,Kuwait,0,1,0,1
2012,Abril,4,4/1/2012,Republica de Kosovo,1,0,0,1
2012,Abril,4,4/1/2012,Letonia,4,6,0,10
2012,Abril,4,4/1/2012,Lituania,11,16,0,27
2012,Abril,4,4/1/2012,Libano,19,34,0,53
2012,Abril,4,4/1/2012,Liechtenstein,2,3,0,5
2012,Abril,4,4/1/2012,Luxemburgo,4,9,0,13
2012,Abril,4,4/1/2012,Macedonia,1,1,0,2
2012,Abril,4,4/1/2012,Madagascar,1,0,0,1
2012,Abril,4,4/1/2012,Malasia,7,22,0,29
2012,Abril,4,4/1/2012,Malawi,0,1,0,1
2012,Abril,4,4/1/2012,Malta,0,5,0,5
2012,Abril,4,4/1/2012,Marruecos,4,6,0,10
2012,Abril,4,4/1/2012,Mauricio,0,1,0,1
2012,Abril,4,4/1/2012,Mexico,2061,4698,0,6759
2012,Abril,4,4/1/2012,Monaco,1,1,0,2
2012,Abril,4,4/1/2012,Montenegro,0,1,0,1
2012,Abril,4,4/1/2012,Mozambique,1,1,0,2
2012,Abril,4,4/1/2012,Namibia,1,1,0,2
2012,Abril,4,4/1/2012,Nepal,1,3,0,4
2012,Abril,4,4/1/2012,Nicaragua,56,96,0,152
2012,Abril,4,4/1/2012,Nigeria,0,7,0,7
2012,Abril,4,4/1/2012,Niger,0,1,0,1
2012,Abril,4,4/1/2012,Noruega,61,128,0,189
2012,Abril,4,4/1/2012,Nueva Zelanda,53,88,0,141
2012,Abril,4,4/1/2012,Pakistan,6,17,0,23
2012,Abril,4,4/1/2012,Panama,807,1444,0,2251
2012,Abril,4,4/1/2012,Paraguay,98,100,0,198
2012,Abril,4,4/1/2012,Peru,2873,3956,0,6829
2012,Abril,4,4/1/2012,Palestina,1,2,0,3
2012,Abril,4,4/1/2012,Polonia,74,161,0,235
2012,Abril,4,4/1/2012,Portugal,81,272,0,353
2012,Abril,4,4/1/2012,Puerto Rico/Territorio de Estados Unidos,0,5,0,5
2012,Abril,4,4/1/2012,Reino Unido de Gran Bretaña e Irlanda del Norte,482,1302,0,1784
2012,Abril,4,4/1/2012,Federacion de Rusia,162,255,0,417
2012,Abril,4,4/1/2012,Republica Dominicana,301,435,0,736
2012,Abril,4,4/1/2012,Rumania,46,79,0,125
2012,Abril,4,4/1/2012,San Cristobal y Nevis,2,3,0,5
2012,Abril,4,4/1/2012,San Marino,1,3,0,4
2012,Abril,4,4/1/2012,San  Vicente y las Granadinas,2,4,0,6
2012,Abril,4,4/1/2012,Santa Lucia,4,7,0,11
2012,Abril,4,4/1/2012,Santa Sede/Ciudad del Vaticano,1,0,0,1
2012,Abril,4,4/1/2012,Senegal,0,1,0,1
2012,Abril,4,4/1/2012,Serbia,1,5,0,6
2012,Abril,4,4/1/2012,Singapur,7,17,0,24
2012,Abril,4,4/1/2012,Republica Árabe Siria,0,3,0,3
2012,Abril,4,4/1/2012,Sri Lanka,0,2,0,2
2012,Abril,4,4/1/2012,Sudafrica,20,74,0,94
2012,Abril,4,4/1/2012,Sudan,2,6,0,8
2012,Abril,4,4/1/2012,Suecia,172,257,0,429
2012,Abril,4,4/1/2012,Suiza,305,569,0,874
2012,Abril,4,4/1/2012,Surinam,34,39,0,73
2012,Abril,4,4/1/2012,Taiwan,52,98,0,150
2012,Abril,4,4/1/2012,Tailandia,3,6,0,9
2012,Abril,4,4/1/2012,Territorio Antartico Britanico/Territorio Britanico de Ultramar,0,4,0,4
2012,Abril,4,4/1/2012,Tanzania,0,1,0,1
2012,Abril,4,4/1/2012,Trinidad y Tobago,26,122,0,148
2012,Abril,4,4/1/2012,Tunez,0,5,0,5
2012,Abril,4,4/1/2012,Turquia,13,46,0,59
2012,Abril,4,4/1/2012,Ucrania,25,26,0,51
2012,Abril,4,4/1/2012,Uganda,1,2,0,3
2012,Abril,4,4/1/2012,Uruguay,337,536,0,873
2012,Abril,4,4/1/2012,Venezuela,9215,10724,0,19939
2012,Abril,4,4/1/2012,Vietnam,0,17,0,17
2012,Abril,4,4/1/2012,Republica Árabe de Yemen,0,1,0,1
2012,Abril,4,4/1/2012,Yugoslavia,1,0,0,1
2012,Mayo,5,5/1/2012,Afganistan,0,1,0,1
2012,Mayo,5,5/1/2012,Albania,1,1,0,2
2012,Mayo,5,5/1/2012,Alemania,954,1744,0,2698
2012,Mayo,5,5/1/2012,Andorra,1,9,0,10
2012,Mayo,5,5/1/2012,Angola,0,3,0,3
2012,Mayo,5,5/1/2012,Paises Bajos,724,1261,0,1985
2012,Mayo,5,5/1/2012,Arabia Saudita,0,3,0,3
2012,Mayo,5,5/1/2012,Argelia,1,4,0,5
2012,Mayo,5,5/1/2012,Argentina,3507,4942,0,8449
2012,Mayo,5,5/1/2012,Aruba,1,4,0,5
2012,Mayo,5,5/1/2012,Australia,275,547,0,822
2012,Mayo,5,5/1/2012,Austria,80,181,0,261
2012,Mayo,5,5/1/2012,Bahamas,3,16,0,19
2012,Mayo,5,5/1/2012,Bangladesh,1,0,0,1
2012,Mayo,5,5/1/2012,Barbados,2,6,0,8
2012,Mayo,5,5/1/2012,Republica de Belarus,0,3,0,3
2012,Mayo,5,5/1/2012,Belgica,79,264,0,343
2012,Mayo,5,5/1/2012,Belice,2,5,0,7
2012,Mayo,5,5/1/2012,Benin,2,0,0,2
2012,Mayo,5,5/1/2012,Bermudas/Territorio Britanico de Ultramar,0,1,0,1
2012,Mayo,5,5/1/2012,Bolivia,307,450,0,757
2012,Mayo,5,5/1/2012,Bosnia y Herzegovina,1,1,0,2
2012,Mayo,5,5/1/2012,Botsuana,0,1,0,1
2012,Mayo,5,5/1/2012,Brasil,2601,4325,0,6926
2012,Mayo,5,5/1/2012,Bulgaria,8,10,0,18
2012,Mayo,5,5/1/2012,Burkina Faso,0,1,0,1
2012,Mayo,5,5/1/2012,Cabo Verde,0,1,0,1
2012,Mayo,5,5/1/2012,Islas Caiman/Territorio Britanico de Ultramar,3,1,0,4
2012,Mayo,5,5/1/2012,Camboya,0,1,0,1
2012,Mayo,5,5/1/2012,Camerun,0,2,0,2
2012,Mayo,5,5/1/2012,Canada,693,1581,0,2274
2012,Mayo,5,5/1/2012,España,1859,5034,0,6893
2012,Mayo,5,5/1/2012,Republica Democratica del Congo,1,1,0,2
2012,Mayo,5,5/1/2012,Republica de Corea,160,415,0,575
2012,Mayo,5,5/1/2012,Costa de Marfil,0,3,0,3
2012,Mayo,5,5/1/2012,Costa Rica,641,924,0,1565
2012,Mayo,5,5/1/2012,Croacia,5,35,0,40
2012,Mayo,5,5/1/2012,Cuba,91,240,0,331
2012,Mayo,5,5/1/2012,Curazao,3,4,0,7
2012,Mayo,5,5/1/2012,Republica Checa,26,52,0,78
2012,Mayo,5,5/1/2012,Chile,2509,3718,0,6227
2012,Mayo,5,5/1/2012,China,182,590,0,772
2012,Mayo,5,5/1/2012,Chipre,3,3,0,6
2012,Mayo,5,5/1/2012,Dinamarca,58,103,0,161
2012,Mayo,5,5/1/2012,Dominica,3,5,0,8
2012,Mayo,5,5/1/2012,Ecuador,3030,5099,0,8129
2012,Mayo,5,5/1/2012,Egipto,6,19,0,25
2012,Mayo,5,5/1/2012,El Salvador,346,607,0,953
2012,Mayo,5,5/1/2012,Emiratos Árabes,2,9,0,11
2012,Mayo,5,5/1/2012,Eslovaquia,15,11,0,26
2012,Mayo,5,5/1/2012,Eslovenia,6,25,0,31
2012,Mayo,5,5/1/2012,Estados Unidos de America,8768,17372,0,26140
2012,Mayo,5,5/1/2012,Estonia,4,8,0,12
2012,Mayo,5,5/1/2012,Etiopia,2,0,0,2
2012,Mayo,5,5/1/2012,Islas Fiji,1,0,0,1
2012,Mayo,5,5/1/2012,Filipinas,22,141,0,163
2012,Mayo,5,5/1/2012,Finlandia,50,70,0,120
2012,Mayo,5,5/1/2012,Francia,792,1686,0,2478
2012,Mayo,5,5/1/2012,Gabon,0,1,0,1
2012,Mayo,5,5/1/2012,Georgia,2,2,0,4
2012,Mayo,5,5/1/2012,Ghana,2,11,0,13
2012,Mayo,5,5/1/2012,Granada,1,0,0,1
2012,Mayo,5,5/1/2012,Grecia,13,49,0,62
2012,Mayo,5,5/1/2012,Guatemala,233,524,0,757
2012,Mayo,5,5/1/2012,Guyana,6,34,0,40
2012,Mayo,5,5/1/2012,Guinea,0,1,0,1
2012,Mayo,5,5/1/2012,Guinea Ecuatorial,1,0,0,1
2012,Mayo,5,5/1/2012,Guayana Francesa/Departamento de Ultramar Frances,0,3,0,3
2012,Mayo,5,5/1/2012,Haiti,1,15,0,16
2012,Mayo,5,5/1/2012,Honduras,143,243,0,386
2012,Mayo,5,5/1/2012,Hong Kong,0,1,0,1
2012,Mayo,5,5/1/2012,Hungria,19,27,0,46
2012,Mayo,5,5/1/2012,India,57,301,0,358
2012,Mayo,5,5/1/2012,Indonesia,10,16,0,26
2012,Mayo,5,5/1/2012,Iraq,0,1,0,1
2012,Mayo,5,5/1/2012,Iran,3,21,0,24
2012,Mayo,5,5/1/2012,Republica de Irlanda,59,126,0,185
2012,Mayo,5,5/1/2012,Islandia,8,6,0,14
2012,Mayo,5,5/1/2012,Isla de Man,93,189,0,282
2012,Mayo,5,5/1/2012,Isla Johnston,0,2,0,2
2012,Mayo,5,5/1/2012,Israel,160,750,0,910
2012,Mayo,5,5/1/2012,Italia,435,1519,0,1954
2012,Mayo,5,5/1/2012,Jamaica,11,33,0,44
2012,Mayo,5,5/1/2012,Japon,164,498,0,662
2012,Mayo,5,5/1/2012,Jordania,3,7,0,10
2012,Mayo,5,5/1/2012,Kazajistan,5,3,0,8
2012,Mayo,5,5/1/2012,Kenia,4,8,0,12
2012,Mayo,5,5/1/2012,Kirguistan,1,0,0,1
2012,Mayo,5,5/1/2012,Kuwait,0,4,0,4
2012,Mayo,5,5/1/2012,Lesoto,1,0,0,1
2012,Mayo,5,5/1/2012,Letonia,4,8,0,12
2012,Mayo,5,5/1/2012,Lituania,9,10,0,19
2012,Mayo,5,5/1/2012,Libano,13,34,0,47
2012,Mayo,5,5/1/2012,Liechtenstein,0,2,0,2
2012,Mayo,5,5/1/2012,Luxemburgo,4,4,0,8
2012,Mayo,5,5/1/2012,Macedonia,1,1,0,2
2012,Mayo,5,5/1/2012,Malasia,12,28,0,40
2012,Mayo,5,5/1/2012,Malawi,1,0,0,1
2012,Mayo,5,5/1/2012,Malta,2,5,0,7
2012,Mayo,5,5/1/2012,Marruecos,2,5,0,7
2012,Mayo,5,5/1/2012,Mauricio,1,0,0,1
2012,Mayo,5,5/1/2012,Mauritania,0,1,0,1
2012,Mayo,5,5/1/2012,Mexico,1993,4599,0,6592
2012,Mayo,5,5/1/2012,Republica de Moldavia,2,1,0,3
2012,Mayo,5,5/1/2012,Monaco,0,1,0,1
2012,Mayo,5,5/1/2012,Mongolia,1,1,0,2
2012,Mayo,5,5/1/2012,Mozambique,0,3,0,3
2012,Mayo,5,5/1/2012,Myanmar,0,1,0,1
2012,Mayo,5,5/1/2012,Nepal,0,8,0,8
2012,Mayo,5,5/1/2012,Nicaragua,76,70,0,146
2012,Mayo,5,5/1/2012,Nigeria,1,4,0,5
2012,Mayo,5,5/1/2012,Niger,1,1,0,2
2012,Mayo,5,5/1/2012,Noruega,55,86,0,141
2012,Mayo,5,5/1/2012,Nueva Zelanda,58,110,0,168
2012,Mayo,5,5/1/2012,Oman,1,1,0,2
2012,Mayo,5,5/1/2012,Pakistan,1,17,0,18
2012,Mayo,5,5/1/2012,Panama,735,1406,0,2141
2012,Mayo,5,5/1/2012,Paraguay,72,93,0,165
2012,Mayo,5,5/1/2012,Peru,3139,4153,0,7292
2012,Mayo,5,5/1/2012,Polonia,52,80,0,132
2012,Mayo,5,5/1/2012,Portugal,74,336,0,410
2012,Mayo,5,5/1/2012,Puerto Rico/Territorio de Estados Unidos,2,1,0,3
2012,Mayo,5,5/1/2012,Qatar,1,1,0,2
2012,Mayo,5,5/1/2012,Reino Unido de Gran Bretaña e Irlanda del Norte,507,1297,0,1804
2012,Mayo,5,5/1/2012,Federacion de Rusia,115,183,0,298
2012,Mayo,5,5/1/2012,Republica Dominicana,297,459,0,756
2012,Mayo,5,5/1/2012,Rumania,56,73,0,129
2012,Mayo,5,5/1/2012,San Cristobal y Nevis,0,3,0,3
2012,Mayo,5,5/1/2012,San  Vicente y las Granadinas,1,2,0,3
2012,Mayo,5,5/1/2012,Santa Lucia,5,2,0,7
2012,Mayo,5,5/1/2012,Santa Sede/Ciudad del Vaticano,0,1,0,1
2012,Mayo,5,5/1/2012,Senegal,1,2,0,3
2012,Mayo,5,5/1/2012,Serbia,1,2,0,3
2012,Mayo,5,5/1/2012,Sierra Leona,0,1,0,1
2012,Mayo,5,5/1/2012,Singapur,12,17,0,29
2012,Mayo,5,5/1/2012,Republica Árabe Siria,4,0,0,4
2012,Mayo,5,5/1/2012,Sri Lanka,0,3,0,3
2012,Mayo,5,5/1/2012,Sudafrica,46,100,0,146
2012,Mayo,5,5/1/2012,Sudan,1,2,0,3
2012,Mayo,5,5/1/2012,Suecia,147,229,0,376
2012,Mayo,5,5/1/2012,Suiza,251,496,0,747
2012,Mayo,5,5/1/2012,Surinam,7,27,0,34
2012,Mayo,5,5/1/2012,Taiwan,60,81,0,141
2012,Mayo,5,5/1/2012,Tailandia,8,20,0,28
2012,Mayo,5,5/1/2012,Tibet/Region Autonoma de China,0,1,0,1
2012,Mayo,5,5/1/2012,Territorio Antartico Britanico/Territorio Britanico de Ultramar,1,6,0,7
2012,Mayo,5,5/1/2012,Tanzania,1,1,0,2
2012,Mayo,5,5/1/2012,Togo,0,1,0,1
2012,Mayo,5,5/1/2012,Trinidad y Tobago,25,125,0,150
2012,Mayo,5,5/1/2012,Tunez,3,4,0,7
2012,Mayo,5,5/1/2012,Turkmenistan,1,0,0,1
2012,Mayo,5,5/1/2012,Turquia,23,83,0,106
2012,Mayo,5,5/1/2012,Ucrania,12,20,0,32
2012,Mayo,5,5/1/2012,Uganda,3,1,0,4
2012,Mayo,5,5/1/2012,Uruguay,309,402,0,711
2012,Mayo,5,5/1/2012,Venezuela,6465,8885,0,15350
2012,Mayo,5,5/1/2012,Vietnam,3,11,0,14
2012,Mayo,5,5/1/2012,Islas Virgenes Britanicas/Territorio Britanico de Ultramar,0,1,0,1
2012,Mayo,5,5/1/2012,Republica Árabe de Yemen,0,1,0,1
2012,Mayo,5,5/1/2012,Yugoslavia,1,1,0,2
2012,Mayo,5,5/1/2012,Zambia,2,1,0,3
2012,Mayo,5,5/1/2012,Zimbabue,0,2,0,2
2012,Mayo,5,5/1/2012,Desconocido,0,1,0,1
2012,Junio,6,6/1/2012,Albania,2,1,0,3
2012,Junio,6,6/1/2012,Alemania,1089,1710,0,2799
2012,Junio,6,6/1/2012,Andorra,0,12,0,12
2012,Junio,6,6/1/2012,Angola,1,3,0,4
2012,Junio,6,6/1/2012,Antigua y Barbuda,0,3,0,3
2012,Junio,6,6/1/2012,Paises Bajos,884,1410,0,2294
2012,Junio,6,6/1/2012,Arabia Saudita,0,15,0,15
2012,Junio,6,6/1/2012,Argelia,1,6,0,7
2012,Junio,6,6/1/2012,Argentina,3065,4496,0,7561
2012,Junio,6,6/1/2012,Republica de Armenia,0,1,0,1
2012,Junio,6,6/1/2012,Aruba,4,3,0,7
2012,Junio,6,6/1/2012,Australia,320,535,0,855
2012,Junio,6,6/1/2012,Austria,109,173,0,282
2012,Junio,6,6/1/2012,Azerbaiyan,0,3,0,3
2012,Junio,6,6/1/2012,Bahamas,6,16,0,22
2012,Junio,6,6/1/2012,Bangladesh,0,3,0,3
2012,Junio,6,6/1/2012,Barbados,2,6,0,8
2012,Junio,6,6/1/2012,Republica de Belarus,2,5,0,7
2012,Junio,6,6/1/2012,Belgica,188,395,0,583
2012,Junio,6,6/1/2012,Belice,4,23,0,27
2012,Junio,6,6/1/2012,Benin,1,0,0,1
2012,Junio,6,6/1/2012,Bermudas/Territorio Britanico de Ultramar,1,1,0,2
2012,Junio,6,6/1/2012,Bolivia,311,446,0,757
2012,Junio,6,6/1/2012,Bosnia y Herzegovina,1,2,0,3
2012,Junio,6,6/1/2012,Botsuana,0,1,0,1
2012,Junio,6,6/1/2012,Brasil,2259,3850,0,6109
2012,Junio,6,6/1/2012,Brunei Darussalam,1,0,0,1
2012,Junio,6,6/1/2012,Bulgaria,8,8,0,16
2012,Junio,6,6/1/2012,Burkina Faso,1,2,0,3
2012,Junio,6,6/1/2012,Burundi,0,1,0,1
2012,Junio,6,6/1/2012,Butan,0,3,0,3
2012,Junio,6,6/1/2012,Islas Caiman/Territorio Britanico de Ultramar,9,10,0,19
2012,Junio,6,6/1/2012,Camboya,0,2,0,2
2012,Junio,6,6/1/2012,Camerun,2,5,0,7
2012,Junio,6,6/1/2012,Canada,771,1576,0,2347
2012,Junio,6,6/1/2012,Chad,0,1,0,1
2012,Junio,6,6/1/2012,España,2538,5696,0,8234
2012,Junio,6,6/1/2012,Republica Democratica del Congo,2,5,0,7
2012,Junio,6,6/1/2012,Republica de Corea,193,766,0,959
2012,Junio,6,6/1/2012,Costa de Marfil,0,2,0,2
2012,Junio,6,6/1/2012,Costa Rica,623,982,0,1605
2012,Junio,6,6/1/2012,Croacia,6,53,0,59
2012,Junio,6,6/1/2012,Cuba,104,197,0,301
2012,Junio,6,6/1/2012,Curazao,6,1,0,7
2012,Junio,6,6/1/2012,Republica Checa,46,92,0,138
2012,Junio,6,6/1/2012,Chile,2270,3445,0,5715
2012,Junio,6,6/1/2012,China,138,454,0,592
2012,Junio,6,6/1/2012,Chipre,2,5,0,7
2012,Junio,6,6/1/2012,Dinamarca,83,149,0,232
2012,Junio,6,6/1/2012,Dominica,1,3,0,4
2012,Junio,6,6/1/2012,Ecuador,2794,4844,0,7638
2012,Junio,6,6/1/2012,Egipto,2,12,0,14
2012,Junio,6,6/1/2012,El Salvador,345,639,0,984
2012,Junio,6,6/1/2012,Emiratos Árabes,2,7,0,9
2012,Junio,6,6/1/2012,Eritrea,0,1,0,1
2012,Junio,6,6/1/2012,Eslovaquia,10,21,0,31
2012,Junio,6,6/1/2012,Eslovenia,8,18,0,26
2012,Junio,6,6/1/2012,Estados Unidos de America,14348,22490,0,36838
2012,Junio,6,6/1/2012,Estonia,4,6,0,10
2012,Junio,6,6/1/2012,Etiopia,0,5,0,5
2012,Junio,6,6/1/2012,Filipinas,23,152,0,175
2012,Junio,6,6/1/2012,Finlandia,47,69,0,116
2012,Junio,6,6/1/2012,Francia,1063,1888,0,2951
2012,Junio,6,6/1/2012,Gabon,1,2,0,3
2012,Junio,6,6/1/2012,Georgia,1,2,0,3
2012,Junio,6,6/1/2012,Ghana,1,4,0,5
2012,Junio,6,6/1/2012,Granada,0,3,0,3
2012,Junio,6,6/1/2012,Grecia,18,54,0,72
2012,Junio,6,6/1/2012,Guatemala,337,686,0,1023
2012,Junio,6,6/1/2012,Guyana,7,17,0,24
2012,Junio,6,6/1/2012,Guinea,0,1,0,1
2012,Junio,6,6/1/2012,Guinea Ecuatorial,1,0,0,1
2012,Junio,6,6/1/2012,Haiti,4,21,0,25
2012,Junio,6,6/1/2012,Honduras,139,326,0,465
2012,Junio,6,6/1/2012,Hungria,18,26,0,44
2012,Junio,6,6/1/2012,India,45,249,0,294
2012,Junio,6,6/1/2012,Indonesia,14,35,0,49
2012,Junio,6,6/1/2012,Iran,7,18,0,25
2012,Junio,6,6/1/2012,Republica de Irlanda,76,124,0,200
2012,Junio,6,6/1/2012,Islandia,10,3,0,13
2012,Junio,6,6/1/2012,Isla de Man,88,197,0,285
2012,Junio,6,6/1/2012,Israel,149,679,0,828
2012,Junio,6,6/1/2012,Islas Aland/Provincia de Finlandia,0,1,0,1
2012,Junio,6,6/1/2012,Italia,537,1693,0,2230
2012,Junio,6,6/1/2012,Islas del Canal,0,1,0,1
2012,Junio,6,6/1/2012,Jamaica,15,52,0,67
2012,Junio,6,6/1/2012,Islas Salomon,0,1,0,1
2012,Junio,6,6/1/2012,Japon,167,491,0,658
2012,Junio,6,6/1/2012,Jordania,0,5,0,5
2012,Junio,6,6/1/2012,Kazajistan,4,1,0,5
2012,Junio,6,6/1/2012,Kenia,6,22,0,28
2012,Junio,6,6/1/2012,Kuwait,0,7,0,7
